GEOID,variable,est_2009,est_2010,est_2011,est_2012,est_2013,est_2014,est_2015,est_2016,est_2017,est_2018,est_2019,borough,PUMA
3604005,occupied_renter_0.51_1,11322,12270,11706,13636,14125,12838,14245,12907,12223,13785,14046,Brooklyn,4005
3604005,occupied_renter_1.01_1.5,980,998,467,675,417,1744,742,1339,898,653,1131,Brooklyn,4005
3604005,occupied_renter_1.51_2,535,326,469,677,293,558,876,465,924,634,309,Brooklyn,4005
3604005,occupied_renter_2plus,193,160,382,119,550,44,98,71,0,0,171,Brooklyn,4005
3604005,occupied_total,48768,50307,47028,48113,49115,49709,50618,46522,46422,49345,46786,Brooklyn,4005
3604005,occupied_owner,18086,18094,16129,15996,17747,18460,18294,17029,19872,18832,18497,Brooklyn,4005
3604005,occupied_renter,30682,32213,30899,32117,31368,31249,32324,29493,26550,30513,28289,Brooklyn,4005
3604005,heating_total,48768,50307,47028,48113,49115,49709,50618,46522,46422,49345,46786,Brooklyn,4005
3604005,heating_gas,32529,32748,31558,31522,33646,36384,34140,34566,33470,34508,33762,Brooklyn,4005
3604005,heating_bottled,771,1069,812,957,1635,1300,951,1321,1743,1499,1425,Brooklyn,4005
3604005,heating_elect,2812,3369,3270,4592,4413,3851,6110,4173,5402,5290,5774,Brooklyn,4005
3604005,heating_fuel_oil,11807,11470,10044,10266,7500,6692,7509,4540,4393,5887,4494,Brooklyn,4005
3604005,heating_coal,0,0,0,0,26,0,0,72,0,69,0,Brooklyn,4005
3604005,heating_wood,152,69,0,64,0,85,69,65,0,0,0,Brooklyn,4005
3604005,heating_solar,0,45,0,0,80,0,0,0,87,213,44,Brooklyn,4005
3604005,heating_other,370,674,722,393,549,443,925,616,670,707,380,Brooklyn,4005
3604005,heating_none,327,863,622,319,1266,954,914,1169,657,1172,907,Brooklyn,4005
3604005,med_grossrent,1611,1629,1702,1695,1855,2001,2032,2033,2237,2119,2332,Brooklyn,4005
3604005,med_value,972400,875600,949800,877100,905400,1000001,1124000,1169600,1235700,1475100,1822200,Brooklyn,4005
3604006,med_age,34.4,32.2,33.3,34.2,33.9,33.7,33,35.7,33.4,34.2,34.8,Brooklyn,4006
3604006,population,125931,119323,126360,120243,127050,126747,131303,134788,141725,136367,128327,Brooklyn,4006
3604006,poverty_total,125154,117377,126011,119565,126231,125667,130383,133439,140534,134957,126569,Brooklyn,4006
3604006,poverty,31004,30383,33845,32127,34472,30963,31043,30285,28073,25623,20166,Brooklyn,4006
3604006,hhincome,38430,38571,40511,41700,39034,44904,45717,51889,60107,65512,74429,Brooklyn,4006
3604006,occupied_owner_0.5less,6796,6492,4790,5923,5981,5888,4988,6267,6478,7782,7524,Brooklyn,4006
3604006,occupied_owner_0.51_1,3564,2764,2360,2290,3788,3033,2517,3579,4364,4075,3341,Brooklyn,4006
3604006,occupied_owner_1.01_1.5,89,161,244,35,181,319,174,124,269,313,779,Brooklyn,4006
3604006,occupied_owner_1.51_2,100,145,189,0,108,202,85,118,0,64,143,Brooklyn,4006
3604006,occupied_owner_2plus,92,72,0,75,47,42,0,150,0,58,88,Brooklyn,4006
3604006,occupied_renter_0.5less,21637,20393,21438,22237,23601,20512,24285,25910,23057,23466,24421,Brooklyn,4006
3604006,occupied_renter_0.51_1,15549,17197,15978,16232,15850,16826,17605,17500,19315,18481,16508,Brooklyn,4006
3604006,occupied_renter_1.01_1.5,1105,935,2426,2035,1287,1770,2286,1162,1075,1706,1478,Brooklyn,4006
3604006,occupied_renter_1.51_2,917,1168,1249,813,592,861,860,1168,1294,229,820,Brooklyn,4006
3604006,occupied_renter_2plus,230,574,337,364,206,813,344,27,234,232,329,Brooklyn,4006
3604006,occupied_total,50079,49901,49011,50004,51641,50266,53144,56005,56086,56406,55431,Brooklyn,4006
3604006,occupied_owner,10641,9634,7583,8323,10105,9484,7764,10238,11111,12292,11875,Brooklyn,4006
3604006,occupied_renter,39438,40267,41428,41681,41536,40782,45380,45767,44975,44114,43556,Brooklyn,4006
3604006,heating_total,50079,49901,49011,50004,51641,50266,53144,56005,56086,56406,55431,Brooklyn,4006
3604006,heating_gas,37714,38948,35678,35999,40365,38271,40156,43024,38730,41320,39944,Brooklyn,4006
3604006,heating_bottled,361,817,513,542,831,899,414,1134,1433,826,1665,Brooklyn,4006
3604006,heating_elect,2456,2593,3409,3753,3543,3353,4055,5390,6657,6422,5981,Brooklyn,4006
3604006,heating_fuel_oil,9106,7045,8946,8949,5820,6685,7150,5387,7756,5796,6387,Brooklyn,4006
3604006,heating_coal,0,0,0,0,0,0,0,0,0,136,0,Brooklyn,4006
3604006,heating_wood,0,0,0,0,0,0,0,0,0,0,0,Brooklyn,4006
3604006,heating_solar,0,0,0,0,45,36,39,0,44,0,25,Brooklyn,4006
3604006,heating_other,166,386,232,515,412,272,155,325,450,744,762,Brooklyn,4006
3604006,heating_none,276,112,233,246,625,750,1175,745,1016,1162,667,Brooklyn,4006
3604006,med_grossrent,957,1064,1058,1076,1086,1167,1212,1359,1246,1376,1554,Brooklyn,4006
3604006,med_value,576800,638200,600500,570000,673400,697200,821500,994700,915600,987400,1132900,Brooklyn,4006
3604007,med_age,28.5,30.2,30.5,29,31.7,30.3,33.7,36.9,37,35.2,34,Brooklyn,4007
3604007,population,118392,115433,126002,128864,128100,123772,127468,109658,111511,122128,128369,Brooklyn,4007
3604007,poverty_total,115739,112557,124722,127866,126591,119732,125437,108063,110828,121087,127880,Brooklyn,4007
3604007,poverty,41669,44756,47672,46500,44718,46204,43876,35868,44194,33710,43817,Brooklyn,4007
3604007,hhincome,25843,26237,25766,28361,27933,25259,27061,30207,20254,32448,31345,Brooklyn,4007
3604007,occupied_owner_0.5less,4896,4455,4592,4833,4177,4845,3919,4742,4874,5925,6020,Brooklyn,4007
3604007,occupied_owner_0.51_1,3317,2257,2920,3483,2593,2598,3202,2805,1964,2473,3098,Brooklyn,4007
3604007,occupied_owner_1.01_1.5,46,328,172,589,25,139,299,315,262,218,68,Brooklyn,4007
3604007,occupied_owner_1.51_2,0,106,50,40,125,142,171,120,79,231,0,Brooklyn,4007
3604007,occupied_owner_2plus,45,0,0,0,91,0,0,100,76,0,0,Brooklyn,4007
3604007,occupied_renter_0.5less,16982,15720,16174,14829,16418,18262,19838,21180,25496,24105,20592,Brooklyn,4007
3604007,occupied_renter_0.51_1,14282,14454,15741,15415,16336,15636,15927,11369,11436,14012,19092,Brooklyn,4007
3604007,occupied_renter_1.01_1.5,1528,2885,1967,2655,2373,1774,2366,1390,1666,1808,2354,Brooklyn,4007
3604007,occupied_renter_1.51_2,269,498,682,536,1111,604,329,558,322,490,482,Brooklyn,4007
3604007,occupied_renter_2plus,207,68,725,50,309,269,300,0,144,135,180,Brooklyn,4007
3604007,occupied_total,41572,40771,43023,42430,43558,44269,46351,42579,46319,49397,51886,Brooklyn,4007
3604007,occupied_owner,8304,7146,7734,8945,7011,7724,7591,8082,7255,8847,9186,Brooklyn,4007
3604007,occupied_renter,33268,33625,35289,33485,36547,36545,38760,34497,39064,40550,42700,Brooklyn,4007
3604007,heating_total,41572,40771,43023,42430,43558,44269,46351,42579,46319,49397,51886,Brooklyn,4007
3604007,heating_gas,33447,31593,33712,34321,36147,37472,38051,33027,40985,43050,40765,Brooklyn,4007
3604007,heating_bottled,315,316,441,694,643,451,410,569,398,535,522,Brooklyn,4007
3604007,heating_elect,2586,4248,2140,2573,2939,2969,3888,2921,2010,2654,4678,Brooklyn,4007
3604007,heating_fuel_oil,4478,4066,6307,3811,2899,2281,2739,4800,1898,2088,3491,Brooklyn,4007
3604007,heating_coal,0,0,0,0,0,0,0,0,0,0,0,Brooklyn,4007
3604007,heating_wood,0,0,25,0,0,0,0,68,0,0,0,Brooklyn,4007
3604007,heating_solar,0,0,0,0,0,67,0,0,0,0,85,Brooklyn,4007
3604007,heating_other,401,189,112,703,120,260,584,588,623,454,666,Brooklyn,4007
3604007,heating_none,345,359,286,328,810,769,679,606,405,616,1679,Brooklyn,4007
3604007,med_grossrent,795,839,833,934,869,950,861,967,884,971,1112,Brooklyn,4007
3604007,med_value,434900,380600,397500,389200,405500,403900,445800,529600,488300,496500,505600,Brooklyn,4007
3604008,med_age,31.7,32.1,31,32,32,33.9,33.2,34.3,33.3,34.4,32.7,Brooklyn,4008
3604008,population,163813,146614,146530,157832,158183,155863,158756,160769,176471,171170,180811,Brooklyn,4008
3604008,poverty_total,163009,145684,145866,157366,157260,154846,157955,159594,175120,169836,179042,Brooklyn,4008
3604008,poverty,47573,52475,49639,48490,46154,44447,44908,46430,43212,36909,41801,Brooklyn,4008
3604008,hhincome,33350,31565,29857,33683,36943,32996,35099,37880,36786,41372,45991,Brooklyn,4008
3604008,occupied_owner_0.5less,6131,5857,4704,5806,5111,6225,6732,6457,6342,7546,5962,Brooklyn,4008
3604008,occupied_owner_0.51_1,5692,4903,3428,5244,5437,4229,4567,5447,5216,6782,7951,Brooklyn,4008
3604008,occupied_owner_1.01_1.5,582,517,997,1527,823,928,1545,1173,960,1381,1365,Brooklyn,4008
3604008,occupied_owner_1.51_2,176,242,275,141,90,137,270,382,111,550,797,Brooklyn,4008
3604008,occupied_owner_2plus,62,0,157,44,249,0,154,34,453,205,286,Brooklyn,4008
3604008,occupied_renter_0.5less,14887,13367,14430,15235,17035,19696,17649,17061,19283,17588,17255,Brooklyn,4008
3604008,occupied_renter_0.51_1,17423,17939,18320,16509,17787,17581,16903,17964,19111,19045,21236,Brooklyn,4008
3604008,occupied_renter_1.01_1.5,3975,4860,4300,5246,4474,4052,4346,4959,5315,4609,5690,Brooklyn,4008
3604008,occupied_renter_1.51_2,1339,1565,1800,961,1701,1614,1878,905,2321,2421,1922,Brooklyn,4008
3604008,occupied_renter_2plus,427,622,727,188,327,674,220,124,504,286,481,Brooklyn,4008
3604008,occupied_total,50694,49872,49138,50901,53034,55136,54264,54506,59616,60413,62945,Brooklyn,4008
3604008,occupied_owner,12643,11519,9561,12762,11710,11519,13268,13493,13082,16464,16361,Brooklyn,4008
3604008,occupied_renter,38051,38353,39577,38139,41324,43617,40996,41013,46534,43949,46584,Brooklyn,4008
3604008,heating_total,50694,49872,49138,50901,53034,55136,54264,54506,59616,60413,62945,Brooklyn,4008
3604008,heating_gas,44312,41377,39121,42094,43020,45913,46965,46838,51452,53463,54361,Brooklyn,4008
3604008,heating_bottled,597,871,554,261,635,346,697,1059,590,1615,1039,Brooklyn,4008
3604008,heating_elect,2012,3396,4616,2654,4014,3787,3209,3271,3540,2479,3651,Brooklyn,4008
3604008,heating_fuel_oil,3036,3420,3165,4749,3265,3546,1942,1858,2399,1694,1785,Brooklyn,4008
3604008,heating_coal,0,0,0,0,57,38,0,0,155,0,152,Brooklyn,4008
3604008,heating_wood,0,0,0,85,0,0,0,0,0,0,88,Brooklyn,4008
3604008,heating_solar,62,0,283,0,0,0,0,82,0,129,24,Brooklyn,4008
3604008,heating_other,184,327,528,578,377,499,749,474,581,187,241,Brooklyn,4008
3604008,heating_none,491,481,871,480,1666,1007,702,924,899,846,1604,Brooklyn,4008
3604008,med_grossrent,976,1021,1043,1010,1107,1056,1103,1129,1225,1243,1203,Brooklyn,4008
3604008,med_value,477700,455300,432500,385600,394700,386100,440700,471300,500100,512800,543800,Brooklyn,4008
3604009,med_age,35.9,35.6,37.4,37.5,38.1,37.4,35.9,37.5,38.9,39.5,40.9,Brooklyn,4009
3604009,population,213442,202929,205095,204158,201817,210957,213242,208091,215637,195026,196895,Brooklyn,4009
3604009,poverty_total,213048,202143,203572,203383,201310,210088,212543,206644,214558,194028,195925,Brooklyn,4009
3604009,poverty,19819,23098,27877,24657,23691,27165,26310,18805,19088,18653,20838,Brooklyn,4009
3604009,hhincome,63833,58824,59616,61512,66283,62090,69094,75391,76647,73001,80471,Brooklyn,4009
3604009,occupied_owner_0.5less,23123,22712,20401,21951,21403,21969,20431,22661,22412,24914,24598,Brooklyn,4009
3604009,occupied_owner_0.51_1,15193,14369,14924,13701,14487,15956,13906,14348,15197,12774,14948,Brooklyn,4009
3604009,occupied_owner_1.01_1.5,1533,1355,1563,1489,1443,1792,2069,1555,1277,1720,1860,Brooklyn,4009
3604009,occupied_owner_1.51_2,328,259,433,516,111,358,229,614,434,232,146,Brooklyn,4009
3604009,occupied_owner_2plus,145,231,508,966,136,33,239,411,39,85,240,Brooklyn,4009
3604009,occupied_renter_0.5less,12171,14026,11868,12595,13345,15707,14255,12217,13518,13027,14852,Brooklyn,4009
3604009,occupied_renter_0.51_1,13421,10949,11179,11048,12838,11721,11876,11000,13469,12686,12024,Brooklyn,4009
3604009,occupied_renter_1.01_1.5,1837,2677,1944,1765,1164,1504,2491,1500,1765,1318,2081,Brooklyn,4009
3604009,occupied_renter_1.51_2,218,542,1101,1550,1221,747,781,949,1051,799,641,Brooklyn,4009
3604009,occupied_renter_2plus,167,206,1229,2580,344,193,383,480,67,389,267,Brooklyn,4009
3604009,occupied_total,68136,67326,65150,68161,66492,69980,66660,65735,69229,67944,71657,Brooklyn,4009
3604009,occupied_owner,40322,38926,37829,38623,37580,40108,36874,39589,39359,39725,41792,Brooklyn,4009
3604009,occupied_renter,27814,28400,27321,29538,28912,29872,29786,26146,29870,28219,29865,Brooklyn,4009
3604009,heating_total,NA,67326,65150,68161,66492,69980,66660,65735,69229,67944,71657,Brooklyn,4009
3604009,heating_gas,NA,60339,57196,58847,59923,62303,60213,57898,62795,62428,65618,Brooklyn,4009
3604009,heating_bottled,NA,817,736,1043,790,592,1080,1012,1290,1099,1226,Brooklyn,4009
3604009,heating_elect,NA,1919,1300,1973,1642,2280,1565,2702,1595,1912,1612,Brooklyn,4009
3604009,heating_fuel_oil,NA,3585,5192,5602,3597,4486,3097,3336,2556,1870,2622,Brooklyn,4009
3604009,heating_coal,NA,0,0,0,0,0,139,106,0,0,0,Brooklyn,4009
3604009,heating_wood,NA,90,131,0,85,48,30,0,0,0,0,Brooklyn,4009
3604009,heating_solar,NA,0,0,0,0,0,0,60,0,0,31,Brooklyn,4009
3604009,heating_other,NA,50,319,451,177,136,43,153,399,228,315,Brooklyn,4009
3604009,heating_none,NA,526,276,245,278,135,493,468,594,407,233,Brooklyn,4009
3604009,med_grossrent,1124,1134,1177,1206,1287,1263,1319,1358,1399,1460,1454,Brooklyn,4009
3604009,med_value,503300,480200,477600,476200,479000,478900,516500,538800,578100,614100,636600,Brooklyn,4009
3604010,med_age,36.8,36.7,38.3,37.5,37.5,39,38.9,36.5,38.3,40.4,39.8,Brooklyn,4010
3604010,population,151181,140285,131274,140973,132564,137526,143028,145860,140087,135931,136009,Brooklyn,4010
3604010,poverty_total,149315,138398,130992,140424,132179,136655,141797,144941,138752,134894,134275,Brooklyn,4010
3604010,poverty,17507,21316,23017,23982,24213,26212,24078,21620,18957,13774,13265,Brooklyn,4010
3604010,hhincome,47849,43330,44629,48620,42666,42349,50323,51256,49349,58086,60895,Brooklyn,4010
3604010,occupied_owner_0.5less,9897,9351,10093,9326,10013,9859,10693,8881,11213,10653,10399,Brooklyn,4010
3604010,occupied_owner_0.51_1,6507,6497,5410,4824,5568,5894,6740,5739,6387,7449,6011,Brooklyn,4010
3604010,occupied_owner_1.01_1.5,884,794,614,592,549,547,498,917,293,356,293,Brooklyn,4010
3604010,occupied_owner_1.51_2,87,347,283,0,51,0,178,106,128,127,67,Brooklyn,4010
3604010,occupied_owner_2plus,46,0,99,96,62,104,25,118,0,27,0,Brooklyn,4010
3604010,occupied_renter_0.5less,15540,12025,14319,14001,13062,18319,16636,15544,17481,15939,16411,Brooklyn,4010
3604010,occupied_renter_0.51_1,13017,14032,12225,14867,13621,13298,12517,15096,13205,13789,14997,Brooklyn,4010
3604010,occupied_renter_1.01_1.5,1152,2439,1934,3029,2266,1870,2776,2651,2395,1509,2503,Brooklyn,4010
3604010,occupied_renter_1.51_2,495,1463,1413,1080,516,669,761,639,488,1206,296,Brooklyn,4010
3604010,occupied_renter_2plus,373,184,301,504,388,151,388,326,387,246,779,Brooklyn,4010
3604010,occupied_total,47998,47132,46691,48319,46096,50711,51212,50017,51977,51301,51756,Brooklyn,4010
3604010,occupied_owner,17421,16989,16499,14838,16243,16404,18134,15761,18021,18612,16770,Brooklyn,4010
3604010,occupied_renter,30577,30143,30192,33481,29853,34307,33078,34256,33956,32689,34986,Brooklyn,4010
3604010,heating_total,47998,47132,46691,48319,46096,50711,51212,50017,51977,51301,51756,Brooklyn,4010
3604010,heating_gas,36490,34191,36856,39645,40292,43103,44578,44344,46106,45381,44886,Brooklyn,4010
3604010,heating_bottled,532,1111,345,389,839,760,890,908,800,800,975,Brooklyn,4010
3604010,heating_elect,1167,1626,1370,1415,1957,2132,1237,1841,1678,1537,1867,Brooklyn,4010
3604010,heating_fuel_oil,9232,9865,7800,6529,2759,3843,4116,2365,3150,2718,2653,Brooklyn,4010
3604010,heating_coal,0,0,0,0,0,91,0,0,0,0,0,Brooklyn,4010
3604010,heating_wood,231,46,44,0,0,136,0,0,0,98,0,Brooklyn,4010
3604010,heating_solar,0,0,0,0,0,0,0,0,0,30,60,Brooklyn,4010
3604010,heating_other,255,49,234,247,108,195,178,217,135,578,210,Brooklyn,4010
3604010,heating_none,91,244,42,94,141,451,213,342,108,159,1105,Brooklyn,4010
3604010,med_grossrent,1029,1083,1074,1110,1193,1182,1220,1312,1285,1332,1425,Brooklyn,4010
3604010,med_value,450300,457400,419500,418600,425900,423400,440000,444100,472900,538400,593500,Brooklyn,4010
3604011,med_age,32,35.6,33.3,32.7,36,32.8,34.7,35.2,35.7,33.8,35.5,Brooklyn,4011
3604011,population,109170,107419,113947,113485,103822,109337,115092,110382,113212,111448,106258,Brooklyn,4011
3604011,poverty_total,108588,105557,112987,112688,102447,107424,113233,108651,111075,109935,104226,Brooklyn,4011
3604011,poverty,21342,27015,24406,25830,20513,23534,22878,19829,21264,16803,18657,Brooklyn,4011
3604011,hhincome,37517,38794,37446,38601,46294,41814,45202,50799,51072,62344,66701,Brooklyn,4011
3604011,occupied_owner_0.5less,3382,4248,4120,3460,4312,3557,3925,5116,5377,3997,5284,Brooklyn,4011
3604011,occupied_owner_0.51_1,2477,1128,1593,1832,1938,1993,1620,1496,1694,2155,2155,Brooklyn,4011
3604011,occupied_owner_1.01_1.5,314,500,582,512,199,320,539,358,372,206,41,Brooklyn,4011
3604011,occupied_owner_1.51_2,209,0,43,216,0,103,44,78,169,111,130,Brooklyn,4011
3604011,occupied_owner_2plus,0,0,18,0,0,0,0,0,55,0,0,Brooklyn,4011
3604011,occupied_renter_0.5less,15548,13966,15520,15387,13838,18080,17151,15486,17455,17711,18017,Brooklyn,4011
3604011,occupied_renter_0.51_1,13445,13999,13930,15165,15981,13709,16086,15560,16097,17375,15964,Brooklyn,4011
3604011,occupied_renter_1.01_1.5,2233,3250,3278,2816,1089,2118,2599,2191,1853,2109,1685,Brooklyn,4011
3604011,occupied_renter_1.51_2,1405,1627,1717,615,1188,675,1338,1557,657,633,1173,Brooklyn,4011
3604011,occupied_renter_2plus,622,140,179,386,248,726,269,334,573,362,400,Brooklyn,4011
3604011,occupied_total,39635,38858,40980,40389,38793,41281,43571,42176,44302,44659,44849,Brooklyn,4011
3604011,occupied_owner,6382,5876,6356,6020,6449,5973,6128,7048,7667,6469,7610,Brooklyn,4011
3604011,occupied_renter,33253,32982,34624,34369,32344,35308,37443,35128,36635,38190,37239,Brooklyn,4011
3604011,heating_total,39635,38858,40980,40389,38793,41281,43571,42176,44302,44659,44849,Brooklyn,4011
3604011,heating_gas,24535,23130,26844,27078,29397,31000,31709,30613,34784,34458,35604,Brooklyn,4011
3604011,heating_bottled,704,533,367,474,243,543,798,867,1223,1008,445,Brooklyn,4011
3604011,heating_elect,2135,1371,1619,2008,1556,1997,2114,1600,2501,3172,3461,Brooklyn,4011
3604011,heating_fuel_oil,11892,13047,11283,10342,6815,6644,6936,7743,4963,4068,3883,Brooklyn,4011
3604011,heating_coal,0,0,0,0,0,0,0,0,0,0,37,Brooklyn,4011
3604011,heating_wood,0,0,0,70,0,0,0,0,0,0,0,Brooklyn,4011
3604011,heating_solar,0,0,0,40,0,22,0,0,0,0,0,Brooklyn,4011
3604011,heating_other,187,352,439,295,248,569,780,684,308,380,702,Brooklyn,4011
3604011,heating_none,182,425,428,82,534,506,1234,669,523,1573,717,Brooklyn,4011
3604011,med_grossrent,967,1036,1059,1131,1143,1239,1252,1298,1277,1491,1439,Brooklyn,4011
3604011,med_value,615200,544600,611800,517900,534200,607900,646200,733400,696500,898700,898500,Brooklyn,4011
3604012,med_age,33.4,32.5,31.7,32.3,33.9,33.4,33.4,34,35.5,34.5,37.1,Brooklyn,4012
3604012,population,158333,141190,152038,151902,154422,152685,149773,149399,144332,132875,130783,Brooklyn,4012
3604012,poverty_total,152839,138042,149233,149303,151371,150209,147100,146276,140834,130595,127420,Brooklyn,4012
3604012,poverty,42133,36862,35015,47117,46530,41418,46432,37676,31191,22387,23122,Brooklyn,4012
3604012,hhincome,39143,40402,42544,41420,45075,48051,45222,53265,56787,62458,67871,Brooklyn,4012
3604012,occupied_owner_0.5less,7504,6403,6092,7187,6438,6050,6875,6495,6471,6170,6710,Brooklyn,4012
3604012,occupied_owner_0.51_1,5437,4425,4475,4083,4320,4911,4050,4409,5234,4484,4966,Brooklyn,4012
3604012,occupied_owner_1.01_1.5,279,887,666,715,655,388,741,668,862,861,1238,Brooklyn,4012
3604012,occupied_owner_1.51_2,85,430,188,239,226,85,239,337,403,307,203,Brooklyn,4012
3604012,occupied_owner_2plus,100,167,68,71,52,96,50,109,109,71,83,Brooklyn,4012
3604012,occupied_renter_0.5less,12958,12985,11808,10460,10751,10754,10562,10812,9963,10113,11077,Brooklyn,4012
3604012,occupied_renter_0.51_1,14455,11746,16941,15171,15266,14738,14425,15062,13094,14019,11743,Brooklyn,4012
3604012,occupied_renter_1.01_1.5,4378,5640,3768,5524,5647,5373,4830,5008,4705,3726,4936,Brooklyn,4012
3604012,occupied_renter_1.51_2,2145,2172,2176,1411,1818,2594,3083,2192,2075,1805,1743,Brooklyn,4012
3604012,occupied_renter_2plus,677,1060,1168,577,745,859,598,535,872,700,276,Brooklyn,4012
3604012,occupied_total,48018,45915,47350,45438,45918,45848,45453,45627,43788,42256,42975,Brooklyn,4012
3604012,occupied_owner,13405,12312,11489,12295,11691,11530,11955,12018,13079,11893,13200,Brooklyn,4012
3604012,occupied_renter,34613,33603,35861,33143,34227,34318,33498,33609,30709,30363,29775,Brooklyn,4012
3604012,heating_total,48018,45915,47350,45438,45918,45848,45453,45627,43788,42256,42975,Brooklyn,4012
3604012,heating_gas,34748,35594,36385,33867,32525,35776,35712,36354,33655,33864,34112,Brooklyn,4012
3604012,heating_bottled,1127,513,715,1074,1007,884,852,944,1801,1405,1848,Brooklyn,4012
3604012,heating_elect,1401,2095,1896,2926,5508,2757,2428,2190,2567,2549,2229,Brooklyn,4012
3604012,heating_fuel_oil,10258,7287,7425,6972,6208,5950,5514,4769,4558,3532,3459,Brooklyn,4012
3604012,heating_coal,198,0,31,0,0,0,0,0,0,0,0,Brooklyn,4012
3604012,heating_wood,0,44,0,137,0,0,0,0,26,0,67,Brooklyn,4012
3604012,heating_solar,0,0,0,0,37,22,0,0,0,0,41,Brooklyn,4012
3604012,heating_other,196,224,557,89,160,186,285,657,676,533,879,Brooklyn,4012
3604012,heating_none,90,158,341,373,473,273,662,713,505,373,340,Brooklyn,4012
3604012,med_grossrent,1090,1155,1154,1236,1256,1331,1290,1399,1442,1600,1548,Brooklyn,4012
3604012,med_value,616500,619300,634100,632600,626400,733500,748600,834200,903500,987500,903400,Brooklyn,4012
3604013,med_age,37.6,38.4,38.1,37.8,40.3,38,38.9,39.5,41.2,39.8,41.6,Brooklyn,4013
3604013,population,128811,137599,132931,127481,127683,128545,122418,118804,123488,125200,121925,Brooklyn,4013
3604013,poverty_total,128760,137161,132573,127031,127131,128246,122104,118326,122847,123957,121197,Brooklyn,4013
3604013,poverty,20030,21051,19702,20948,19710,28015,16985,17797,18612,19670,17264,Brooklyn,4013
3604013,hhincome,52941,48367,56541,52404,58621,56696,64378,66570,68679,72402,76569,Brooklyn,4013
3604013,occupied_owner_0.5less,12349,12508,12511,12241,12385,10133,12343,12311,13324,13806,11807,Brooklyn,4013
3604013,occupied_owner_0.51_1,5702,5451,6372,6396,5931,5244,5792,6423,5419,6665,6730,Brooklyn,4013
3604013,occupied_owner_1.01_1.5,253,1029,593,783,382,806,487,444,529,530,223,Brooklyn,4013
3604013,occupied_owner_1.51_2,229,291,225,197,85,340,594,220,92,336,83,Brooklyn,4013
3604013,occupied_owner_2plus,130,69,137,0,52,42,28,0,136,0,43,Brooklyn,4013
3604013,occupied_renter_0.5less,16063,16287,15575,14290,15413,15148,13455,12217,12171,12575,14468,Brooklyn,4013
3604013,occupied_renter_0.51_1,9283,12263,10562,10669,11296,11220,10875,9511,11170,10666,12494,Brooklyn,4013
3604013,occupied_renter_1.01_1.5,1569,3251,2256,2147,2984,2727,2096,2385,2308,1973,1664,Brooklyn,4013
3604013,occupied_renter_1.51_2,1337,1113,1007,1634,1087,1637,1294,1450,896,1086,1246,Brooklyn,4013
3604013,occupied_renter_2plus,398,148,457,95,96,1294,556,230,385,504,193,Brooklyn,4013
3604013,occupied_total,47313,52410,49695,48452,49711,48591,47520,45191,46430,48141,48951,Brooklyn,4013
3604013,occupied_owner,18663,19348,19838,19617,18835,16565,19244,19398,19500,21337,18886,Brooklyn,4013
3604013,occupied_renter,28650,33062,29857,28835,30876,32026,28276,25793,26930,26804,30065,Brooklyn,4013
