boro,bctcb2010,cenblock10,comp2010ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,filed,approved,permitted,withdrawn,inactive,cenunits10,total
Queens,40522001009.0,360810522001009,,,,,,,,1.0,,,,,,,,,1.0,59,60
Queens,40366001004.0,360810366001004,,,,,,,,,,,,,,,,,,31,31
Queens,40366001005.0,360810366001005,,,,,,,,,,,,,,,,,,38,38
Queens,40532001008.0,360810532001008,,,,,,,,,,,,,,,,,,33,33
Queens,40532001009.0,360810532001009,,,,,,,,,,,,,,,,,,34,34
Manhattan,10169005000.0,360610169005000,-2.0,-2.0,,-1.0,,,-7.0,-1.0,,,,,,,,1.0,0.0,592,581
Queens,40534011003.0,360810534011003,,,1.0,,,,,,,,,,,,,,,54,55
Queens,40516002007.0,360810516002007,,,,,,,,,,,,,,,,,,47,47
Queens,40598002003.0,360810598002003,,,,,,,,,,,,,,,,,,77,77
Queens,40598002006.0,360810598002006,,,,,,,,,,,,,,,,,,50,50
Queens,40512001001.0,360810512001001,,,,,,,,,,,,,,,,,,0,0
Queens,40512001009.0,360810512001009,,,,,,,,,,,,,0.0,,,,,23,23
Manhattan,10192001002.0,360610192001002,,,,,,,,,,,,,,,,,,0,0
Manhattan,10242003004.0,360610242003004,,,,,,,,,,,,,,,,,,0,0
Manhattan,10192001001.0,360610192001001,,,,,,,,,,,,,,,,,,0,0
Manhattan,10242003000.0,360610242003000,,,,,,,,,,,,,,,,,,0,0
Manhattan,10242003003.0,360610242003003,,,,,,,,,,,,,,,,,,0,0
Queens,41291022006.0,360811291022006,,,,,,,,,0.0,,,,,,,,,23,23
Queens,41291022013.0,360811291022013,,,,,,,,,,,,,,,,,,0,0
Queens,41291022014.0,360811291022014,,,,,,,,,4.0,,,,,,,,,10,14
Queens,40500001001.0,360810500001001,4.0,4.0,,,,,,,,,,,1.0,,1.0,0.0,2.0,51,55
Queens,40500001000.0,360810500001000,,,,,,,,,,,,,,,0.0,,,0,0
Queens,40484004004.0,360810484004004,,,,,,,,,,,,,,,,,,13,13
Queens,40548002000.0,360810548002000,,,,,,,,,,,,,,,,,,89,89
Queens,40548002001.0,360810548002001,,,,,,,,,,,,,,,,,,79,79
Queens,40317003007.0,360810317003007,,,,,,,,,,,,,,,,,,0,0
Queens,40317004008.0,360810317004008,,,1.0,,0.0,,,6.0,,-1.0,,,3.0,,6.0,0.0,1.0,60,66
Queens,40317004016.0,360810317004016,,,,,,,,,,,,,,,,,,0,0
Queens,40532002000.0,360810532002000,,,,,,,,,,,,,,,,,,37,37
Queens,40532002001.0,360810532002001,,,,,,,,,,,,,,,,,,74,74
Queens,40532002002.0,360810532002002,,,,,,,,,,,,,,,,,,39,39
Queens,40554001000.0,360810554001000,,,,,,,,,,,,,,,,,,72,72
Bronx,20296001004.0,360050296001004,,,,,,,,,,,,,,,,,,0,0
Bronx,20248001001.0,360050248001001,,,,,,,,,,,,,,,,,,0,0
Bronx,20248001000.0,360050248001000,,,,,,,,,,,,,,,,,,0,0
Bronx,20296001005.0,360050296001005,,,,,,,,,,,,,,,,,,0,0
Queens,41008022006.0,360811008022006,,,,,,,,,,,,,,,,,,0,0
Staten Island,50008003006.0,360850008003006,,,,,,,,,,,,,,,3.0,,,37,37
Staten Island,50008003007.0,360850008003007,,,,,,,,,,,,,,,,,,4,4
Bronx,20138001013.0,360050138001013,,,,,,,,,,,,,,,0.0,,,15,15
Bronx,20138001014.0,360050138001014,,,,,,,,,,,,,,,,,,4,4
Bronx,20138001034.0,360050138001034,,,,,,,,,,,,,,,,,0.0,45,45
Bronx,20138001002.0,360050138001002,,,,,,,,,,,,,,,,,,11,11
Bronx,20138001015.0,360050138001015,,,,,,,,,,,,,,,0.0,,0.0,30,30
Bronx,20138001033.0,360050138001033,,,,,,,,,,,,,,,,,0.0,45,45
Queens,40638002015.0,360810638002015,,,,,,,,,,,,,,,,,,0,0
Queens,40328002003.0,360810328002003,,,,,,2.0,1.0,,,,,,,,,,2.0,40,43
Queens,40682002003.0,360810682002003,,,,,,,,,,,,,,,1.0,,,12,12
Queens,40682001011.0,360810682001011,,,,,,,,,,,,,,,,,,2,2
Queens,40682001001.0,360810682001001,,,,,,,,,,,,,,,,,,30,30
Queens,40682002000.0,360810682002000,,,,,,,,,,,,,,,,,,22,22
Queens,40682001002.0,360810682001002,,,,,,,,,2.0,,,,,,2.0,2.0,1.0,60,62
Queens,40682001010.0,360810682001010,,,,,,,,,,,,,,,,,,0,0
Queens,40997031001.0,360810997031001,,,,,,,,,,,,,,,,,,0,0
Queens,40997032000.0,360810997032000,,,,,,,,,,,,,,,,,,0,0
Queens,40476002002.0,360810476002002,,,,,,0.0,0.0,-1.0,,,,1.0,,,1.0,,0.0,43,43
Bronx,20019001011.0,360050019001011,,,,,,,,,,,,,,,,,,0,0
Bronx,20019001009.0,360050019001009,-5.0,-5.0,0.0,,,4.0,,5.0,,,2.0,,,10.0,2.0,0.0,,72,78
Bronx,20019001010.0,360050019001010,,,,,,,,,,,,36.0,,1.0,55.0,55.0,,126,162
Queens,40295001000.0,360810295001000,,,,,,,,,,,,,,,,,,290,290
Queens,40297001016.0,360810297001016,,,,,,,,,,,,,,,,,,0,0
Staten Island,50003002003.0,360850003002003,,,,,,,,,,,,,,,,,,29,29
Staten Island,50021002006.0,360850021002006,,,,,,,,,,,,,,,,,,0,0
Staten Island,50011001000.0,360850011001000,,,11.0,,1.0,,,,,,-5.0,,33.0,,,,11.0,175,182
Staten Island,50003002004.0,360850003002004,,6.0,4.0,,,,-2.0,0.0,,-1.0,,,33.0,-1.0,10.0,19.0,3.0,124,125
Staten Island,50021002007.0,360850021002007,,,,,,,0.0,,,,,,0.0,,4.0,,,51,51
Staten Island,50011002004.0,360850011002004,,,,,,,,,,,,,,,,,,0,0
Staten Island,50017001003.0,360850017001003,,,,,,,,,,,,,,,,,,1,1
Staten Island,50017001002.0,360850017001002,,,,,,,,,,,,,,,,,0.0,27,27
Staten Island,50017001005.0,360850017001005,,,,,,,,,,,,,,,,,,36,36
Staten Island,50017001004.0,360850017001004,0.0,0.0,,,,0.0,,,,-1.0,,4.0,,0.0,,,10.0,64,67
Staten Island,50075002003.0,360850075002003,2.0,2.0,,,,,,,0.0,,1.0,3.0,,,-1.0,,,38,44
Staten Island,50011002000.0,360850011002000,,,,2.0,,,,,,,,,,,,,,97,99
Staten Island,50011003004.0,360850011003004,,,,,,,,2.0,1.0,,1.0,1.0,,,2.0,,,44,49
Staten Island,50011001004.0,360850011001004,,,,,,,,,,,,,,,,,,18,18
Staten Island,50011001005.0,360850011001005,4.0,4.0,,,,,,,,,,,,,,,,50,54
Staten Island,50017001000.0,360850017001000,,,,,,,,,,,,,10.0,,6.0,,2.0,85,85
Staten Island,50017001001.0,360850017001001,,,,,39.0,,,,,,,,1.0,,,,,63,102
Staten Island,50021002010.0,360850021002010,,,,,,,,,,,,,274.0,,,214.0,214.0,0,0
Queens,40025006000.0,360810025006000,,,,,,,,,,,,,,,,,,611,611
Queens,40317003015.0,360810317003015,,,,,,,,,,,,,,,,,,0,0
Staten Island,50081001000.0,360850081001000,,,,,,,,,,,,,,,,,,0,0
Staten Island,50081002003.0,360850081002003,,,,,,,,,,,,,,-1.0,,,,43,43
Staten Island,50081002007.0,360850081002007,,,,,,,,,,,,,,,,,,191,191
Staten Island,50081002009.0,360850081002009,,,,,,,,,,,,,,,,,,42,42
Staten Island,50133022007.0,360850133022007,,,,,,,,,,-4.0,,,4.0,,9.0,1.0,8.0,88,84
Staten Island,50097001004.0,360850097001004,0.0,0.0,,1.0,,,,,,2.0,,,,0.0,1.0,10.0,,162,165
Staten Island,50097001005.0,360850097001005,1.0,1.0,,,,,2.0,,4.0,,,,,,,,,129,136
Queens,41507012005.0,360811507012005,,,,,,0.0,,,,,,,,,0.0,,,12,12
Queens,41507012009.0,360811507012009,,,,1.0,,,,,,,,-1.0,,,1.0,,,22,22
Queens,41385021034.0,360811385021034,,,,,,,,,,,,,,,,,,0,0
Queens,41529012010.0,360811529012010,,,,,,,,,,,,,,,,,,62,62
Queens,40680001001.0,360810680001001,,,,,,,,,,,,,,,,,,0,0
Queens,40650002012.0,360810650002012,,,,,,,,,,,,,,,,,,48,48
Bronx,20147023000.0,360050147023000,,,,,,,,,,,,,,,,,,499,499
Bronx,20147024000.0,360050147024000,,,,,,,,,,,,,,,,,,241,241
Queens,40680001002.0,360810680001002,,,,,,,,,,,,,,,,,,0,0
Queens,40680001008.0,360810680001008,,,,,,,,,,,,,,,,,,0,0
Queens,40680001007.0,360810680001007,,,,,,,,,,,,,,,,,,0,0
Queens,40694001002.0,360810694001002,,,,,,,,,,,,,,,,,4.0,20,20
Queens,40654003012.0,360810654003012,,,,,,,,,,,,,,,,,,0,0
Queens,40654003016.0,360810654003016,,,,,,,,,,,,,,,,,,0,0
Queens,40694001004.0,360810694001004,,,,,,,,,,,,,,,,,,0,0
Queens,40654003017.0,360810654003017,,,,,,,,,,,,,,,,,,0,0
Staten Island,50177004012.0,360850177004012,,,,,,,,,,,,,,,,,,11,11
Bronx,20090002014.0,360050090002014,,,,,,,,,,,,,,,,,,14,14
Bronx,20002003012.0,360050002003012,,,,,,,,,,,,,,,1.0,,1.0,14,14
Bronx,20002003023.0,360050002003023,,,,,,,,0.0,,,,,,,,,,9,9
Bronx,20135002001.0,360050135002001,,,,,124.0,,,,,,,,,,,,,515,639
Bronx,20185005000.0,360050185005000,3.0,18.0,,,,2.0,,,9.0,,1.0,,,,1.0,,,230,245
Bronx,20130001001.0,360050130001001,,,,,,,,,,,,,,,,,,60,60
Staten Island,50273021011.0,360850273021011,,,,,,,,-1.0,,,-1.0,,,,1.0,,0.0,36,34
Staten Island,50273021018.0,360850273021018,,,,,,,,,,,,,,,,,,43,43
Staten Island,50273012033.0,360850273012033,,,,,,,,,,,,,,,,,,0,0
Bronx,20261001000.0,360050261001000,,,,,,,,,,,,,,,,,,1049,1049
Bronx,20263005000.0,360050263005000,72.0,72.0,,-1.0,,72.0,,,,,,,,,,,-2.0,664,807
Brooklyn,30342003001.0,360470342003001,,,,,,,,,,,,,,,,,,288,288
Brooklyn,30342004000.0,360470342004000,,,,,,,,,,,,,,0.0,,,,383,383
Brooklyn,30336003008.0,360470336003008,,,,,,,,,,,,,,,,,,28,28
Brooklyn,30336003011.0,360470336003011,-2.0,-2.0,,,,,,,,,,,,,,,1.0,18,16
Bronx,20118003002.0,360050118003002,,,9.0,,,,,,,,,,,,,,0.0,88,97
Bronx,20118003010.0,360050118003010,,,,,,,,,,,,,,,,,,47,47
Brooklyn,30328003000.0,360470328003000,,,,,,,,,,,,,,,,3.0,,231,231
Brooklyn,30328003001.0,360470328003001,,,,,,,,,,,,,,,,,,45,45
Brooklyn,30330003004.0,360470330003004,,,,,,,,,,,,,,,,,,152,152
Brooklyn,30538002002.0,360470538002002,,,,,,,,,,,,,,,,,,331,331
Brooklyn,30538002003.0,360470538002003,7.0,7.0,,,,,,,,,,,,,,,,265,272
Bronx,20316001002.0,360050316001002,,,1.0,,,,,,,,,,,,,,,71,72
Staten Island,50291022000.0,360850291022000,1.0,1.0,,,-1.0,4.0,3.0,2.0,-3.0,-1.0,4.0,5.0,0.0,4.0,,2.0,2.0,278,292
Bronx,20516002002.0,360050516002002,,,,,,,,,,,,,,,2.0,,,29,29
Bronx,20516002003.0,360050516002003,,,0.0,,,,,,0.0,,,,,,,,,39,39
Bronx,20318001004.0,360050318001004,,,,,,,,,,,,,,,,,,84,84
Staten Island,50177004021.0,360850177004021,,,1.0,,0.0,,,,,,,,,,,,,11,12
Bronx,20361005000.0,360050361005000,,,,,,,,,,,,,,,,,,233,233
Bronx,20361005001.0,360050361005001,,,,,,,,,,,,,,,,,,0,0
Bronx,20361001000.0,360050361001000,,,,,,,,,-31.0,,163.0,,,,0.0,,,416,548
Bronx,20361002001.0,360050361002001,,,,,,0.0,,,,,,,,,,,,253,253
Bronx,20118002014.0,360050118002014,,,,,,,,,,,,,,,,,,11,11
Bronx,20118002017.0,360050118002017,,,,,,,,,,,,,,,0.0,,,2,2
Bronx,20118002038.0,360050118002038,,,,,,,,,,,,,,,,,0.0,4,4
Bronx,20118002039.0,360050118002039,,,,,,,,,,,,,,,,,,2,2
Brooklyn,30366001001.0,360470366001001,,,,,,,,,,,,,,,,,,0,0
Staten Island,50020021020.0,360850020021020,1.0,1.0,,3.0,,,,,,,,,,,,,,6,10
Staten Island,50020021021.0,360850020021021,,,,,,,,,,,,,,,,,0.0,19,19
Staten Island,50047001002.0,360850047001002,,,,,,,,,,3.0,,2.0,,,4.0,,5.0,21,26
Staten Island,50112012015.0,360850112012015,,,2.0,,,,,,,,0.0,,,,,,,106,108
Staten Island,50112012027.0,360850112012027,,,8.0,2.0,,2.0,,,-3.0,2.0,,,,-1.0,,,,36,47
Staten Island,50112012028.0,360850112012028,,,,,,,,,,,,,,,,,,67,67
Staten Island,50277023010.0,360850277023010,,,,,,,,,,,,,,,,,,228,228
Brooklyn,30366003000.0,360470366003000,,,,,,,,,1.0,,,,,,,,,144,145
Brooklyn,30366001004.0,360470366001004,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30366002000.0,360470366002000,,,,,,,-4.0,,,-1.0,,,,,,,25.0,124,119
Queens,40062027010.0,360810062027010,,,,,,,,,,,,,,,,,,0,0
Queens,40892002021.0,360810892002021,,,,,,,,,,,,,,,,,,0,0
Bronx,20255003001.0,360050255003001,,,,,,,,,,,,,,,,,,107,107
Bronx,20324001003.0,360050324001003,,,,,,,,,,,,,,,,,,0,0
Bronx,20324001005.0,360050324001005,,,,,,,,,,,,,,,,,,0,0
Bronx,20326001008.0,360050326001008,,,,,,,,,,,,,,,,,,0,0
Staten Island,50047001005.0,360850047001005,,,,,,,,,,,,0.0,,,,,,8,8
Staten Island,50047001006.0,360850047001006,2.0,2.0,1.0,,,,,,,,,,,0.0,0.0,,0.0,264,267
Staten Island,50047001004.0,360850047001004,,,,,,,,,,,,,,,,,,0,0
Queens,40062027011.0,360810062027011,,,,,,,,,,,,,,,,,,0,0
Queens,40892002022.0,360810892002022,,,,,,,,,,,,,,,,,,0,0
Staten Island,50303011006.0,360850303011006,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30154001000.0,360470154001000,,,,,,,,,,,,,,,,,,0,0
Staten Island,50303011004.0,360850303011004,,,,,,,,,,,,,,,,,,83,83
Staten Island,50303011007.0,360850303011007,,,,,,,,,,,,,,,,,,0,0
Staten Island,50303022005.0,360850303022005,,,,,,,,,,,,,,,,,,96,96
Staten Island,50303022006.0,360850303022006,,,,,,,,,,,,,,,,,,40,40
Brooklyn,30304001000.0,360470304001000,,,,,,,,,,,,0.0,,,,,,67,67
Staten Island,50006001012.0,360850006001012,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30302002002.0,360470302002002,,,,1.0,,,,,,,1.0,,,,,,,178,180
Brooklyn,30302003000.0,360470302003000,,,,1.0,,,,,,,,,,,,,,188,189
Brooklyn,30182002005.0,360470182002005,,,,,,,,,,,,,,,,,,170,170
Staten Island,50039002002.0,360850039002002,,,,,,,,,,,,,,,,,,237,237
Staten Island,50033002003.0,360850033002003,,0.0,0.0,,,1.0,-1.0,,0.0,,,,,,,0.0,10.0,254,254
Staten Island,50291021001.0,360850291021001,,,,,,,,,,,,,,,,,,0,0
Staten Island,50291021006.0,360850291021006,,,,,,,,,,,,,,,,,,0,0
Staten Island,50020021016.0,360850020021016,,,,,,,,,,,0.0,,,,,,,17,17
Staten Island,50020021018.0,360850020021018,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,35,35
Staten Island,50291021039.0,360850291021039,,,,,,,,,,,,,,,,,,0,0
Staten Island,50291021044.0,360850291021044,,,,,,,,,,0.0,,,,,,,,0,0
Staten Island,50323001023.0,360850323001023,,,,,,,,,,,,,,,,,,0,0
Staten Island,50291021020.0,360850291021020,,,,,,,,,,,,,,,,,,0,0
Staten Island,50291021042.0,360850291021042,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30462021000.0,360470462021000,,,,,,,,,,,,,0.0,,-2.0,,,84,84
Brooklyn,30458002002.0,360470458002002,,,,,,,,,,,,,1.0,,-2.0,,,46,46
Staten Island,50173001001.0,360850173001001,,,,,,,,,,,,,,,,,,21,21
Staten Island,50173001002.0,360850173001002,,,,,,,,,,,,,,,,,0.0,33,33
Staten Island,50173002000.0,360850173002000,,,,,,,,,,,,,,,,,,502,502
Brooklyn,30382002000.0,360470382002000,,,,,,,,,,,,,,,,,,575,575
Brooklyn,30402002005.0,360470402002005,,,,,,,,,-1.0,,,,,6.0,,,,36,35
Brooklyn,30402002008.0,360470402002008,,,,,,,,,,,,,,,,,,63,63
Bronx,20435001013.0,360050435001013,,,,,,,,,,,,,,,,,,0,0
Bronx,20435001015.0,360050435001015,,,,,,,,,,,,,,,,,,0,0
Bronx,20231001002.0,360050231001002,,1.0,,,,,,,-1.0,,-2.0,,154.0,,,,,240,237
Staten Island,50177003014.0,360850177003014,,,,0.0,,,,,,,,,,,,,,18,18
Staten Island,50064001012.0,360850064001012,,,,,,,,,,,,,,,,,,0,0
Staten Island,50303012010.0,360850303012010,,,,,,,,,,,,,,,,,,30,30
Brooklyn,30472002000.0,360470472002000,,,,,,,,,0.0,,,,,1.0,,,,74,74
Brooklyn,30472002001.0,360470472002001,,-1.0,1.0,-1.0,,,,,,,0.0,-1.0,,0.0,0.0,,,131,130
Bronx,20266023003.0,360050266023003,,,,,,,,,,,,,,,0.0,,,98,98
Bronx,20266023008.0,360050266023008,,,,,,,,,,,,,,,,,1.0,52,52
Staten Island,50020012000.0,360850020012000,,,,,,,,,,,,,,,,,,109,109
Staten Island,50008003009.0,360850008003009,,,,,,,,,,,,,,,,,,45,45
Staten Island,50020021011.0,360850020021011,,,,,,,,,,,,,,,,,,17,17
Staten Island,50020021017.0,360850020021017,,,,,,,,,,,,,,,,,,4,4
Staten Island,50291041009.0,360850291041009,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30177001010.0,360470177001010,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30168001001.0,360470168001001,4.0,4.0,,,,,,,1.0,,,,0.0,1.0,,0.0,,133,138
Brooklyn,30168001002.0,360470168001002,,,,,,,,1.0,,,,,,,,0.0,1.0,157,158
Brooklyn,30168001005.0,360470168001005,,,,,,,,,,,,,,,,,,165,165
Brooklyn,30480001002.0,360470480001002,,,,,0.0,,,,-1.0,3.0,,,,,0.0,,0.0,169,171
Brooklyn,30480001003.0,360470480001003,,,-3.0,,,,,,,,,,,,24.0,,,208,205
Brooklyn,30480002002.0,360470480002002,,,,-1.0,,,,,,,,,,,,-1.0,-1.0,130,129
Brooklyn,30480002003.0,360470480002003,12.0,12.0,,,,1.0,,,,9.0,,,,,,,1.0,72,94
Staten Island,50033002012.0,360850033002012,,,,,,,,,,,,,,,,,,13,13
Staten Island,50169012002.0,360850169012002,1.0,1.0,,,,,,,,,,,,,,,,22,23
Staten Island,50169012003.0,360850169012003,,,,,,,,,,,,,,,,,,38,38
Staten Island,50105001004.0,360850105001004,0.0,0.0,,,,,,,-1.0,,,,,,,,,31,30
Staten Island,50105001003.0,360850105001003,,,,,,,,,,,,,,,,,,2,2
Staten Island,50067001011.0,360850067001011,,1.0,,,,,,,,,,,,,0.0,,,134,134
Staten Island,50105002000.0,360850105002000,,,,,,,1.0,,,,,,,,,,,33,34
Staten Island,50067002002.0,360850067002002,,,,-1.0,,,,,,,,,,,,,,39,38
Staten Island,50189011003.0,360850189011003,,,,,,1.0,,,,0.0,,,,,,,0.0,77,78
Staten Island,50189011006.0,360850189011006,,,,-1.0,4.0,,,,,,,,,,,,,20,23
Staten Island,50189011012.0,360850189011012,,,,,,0.0,,1.0,0.0,-1.0,,2.0,,,,,,55,57
Staten Island,50018001035.0,360850018001035,,,,,,,,,,,,,,,,,,0,0
Staten Island,50020021027.0,360850020021027,,,,,,,,,,,,,,1.0,,,,46,46
Staten Island,50018001029.0,360850018001029,,,,,,,,,,,,,,,,,,0,0
Staten Island,50020021025.0,360850020021025,,,,,,,,,,,,,,,,,,31,31
Staten Island,50020021026.0,360850020021026,,0.0,,,,,,-1.0,1.0,,2.0,,,-1.0,,,,39,41
Queens,40664001001.0,360810664001001,,,,,,,,,,,,,,,,,,0,0
Brooklyn,30164001008.0,360470164001008,,,,,,,,,,,,,,,,,,10,10
Brooklyn,30164001014.0,360470164001014,,,,,,,,,,,,,,,,,,0,0
Staten Island,50273012010.0,360850273012010,,,,,0.0,,,,,,,,,,,,,0,0
Staten Island,50273012011.0,360850273012011,,,,,,,,,,,,,,,,,,0,0
Staten Island,50273012026.0,360850273012026,,,,,,,,,,,,,,,,,,21,21
Bronx,20456003019.0,360050456003019,,,,,,,,,,,,,,,,,,0,0
Bronx,20456003020.0,360050456003020,,,,,,,,,,,,,,,,,0.0,74,74
Bronx,20456003021.0,360050456003021,,,1.0,,,,,,,,,,4.0,,1.0,,,68,69
Staten Island,50147003008.0,360850147003008,,,,,,,,,,0.0,,,,,,,0.0,52,52
Staten Island,50151005000.0,360850151005000,-1.0,-1.0,4.0,,,,,,,,,,,,,,0.0,27,30
Staten Island,50247001000.0,360850247001000,,,,,,0.0,,2.0,-1.0,,2.0,,0.0,,0.0,,,122,125
Staten Island,50247001007.0,360850247001007,,,2.0,,,,,,,,,0.0,,,,,,35,37
Staten Island,50247001008.0,360850247001008,,,,,2.0,,,,2.0,-1.0,,,,,,,0.0,50,53
Staten Island,50247001004.0,360850247001004,,,,,,,,,,,,,,,,,,19,19
Staten Island,50239002000.0,360850239002000,,,,,,,,,,,,,,,,,,0,0
Staten Island,50239002001.0,360850239002001,,,,,,,,,,,,,,,,,1.0,39,39
Staten Island,50323001016.0,360850323001016,,,,,,,,,,,,,,,,,,0,0
Staten Island,50133021000.0,360850133021000,,,,,,,,1.0,,,,,,0.0,,,,57,58
Staten Island,50133022000.0,360850133022000,-1.0,-1.0,,,,,,,,,,,,,,,-1.0,0,-1
Staten Island,50133022003.0,360850133022003,,,,,,,,,-1.0,,,,,,,,,58,57
Bronx,20286001000.0,360050286001000,,,,,,,,,,,,,0.0,,,,,20,20
Bronx,20200002000.0,360050200002000,,,,,,,,,,,,,,,,,,0,0
Bronx,20053002004.0,360050053002004,,,,,,,,,,,,,,,,,,9,9
Bronx,20330003000.0,360050330003000,,,,,,,,,,,,,,,,,,459,459
Bronx,20330003001.0,360050330003001,,,,,,,,,,,,,,,,,,0,0
Staten Island,50096011005.0,360850096011005,,,,,,,,,,,,,,,0.0,,,37,37
Staten Island,50050001011.0,360850050001011,,,,,,,0.0,,,,,,,,,,,36,36
Staten Island,50050001015.0,360850050001015,,,,,,,,,,,,,,,,,,27,27
Staten Island,50036001009.0,360850036001009,,,2.0,2.0,-2.0,4.0,10.0,2.0,2.0,,-1.0,2.0,,-1.0,,,2.0,92,113
Staten Island,50036002008.0,360850036002008,,,,,,,,,,,,,,,,,,31,31
Manhattan,10083002001.0,360610083002001,0.0,0.0,0.0,,,,,1.0,,,0.0,,-27.0,,0.0,,1.0,373,374
Manhattan,10073006004.0,360610073006004,,,-2.0,0.0,,0.0,0.0,,5.0,,,,,0.0,-7.0,0.0,0.0,57,60
Staten Island,50006002006.0,360850006002006,,,,,,,,,,,,,,,,,0.0,87,87
Manhattan,10069001001.0,360610069001001,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,479,479
Manhattan,10075001005.0,360610075001005,,,,,,,,,,,0.0,,,,1.0,,0.0,97,97
Staten Island,50291043013.0,360850291043013,,,,,,,,,,,,,,,,,,19,19
Staten Island,50291031007.0,360850291031007,,,,,,,,0.0,,,,,,,,,,31,31
Staten Island,50291033001.0,360850291033001,,,,,,,,,,,,,,,-12.0,,,52,52
Staten Island,50291031000.0,360850291031000,,,,,,,,,,,,,,,2.0,,,61,61
Staten Island,50291033000.0,360850291033000,,,,,,,,,,,,,,,,,,27,27
Staten Island,50128064015.0,360850128064015,,,,,,,,,,,,,,,,,,0,0
Staten Island,50277023002.0,360850277023002,,,,,,,,,,,,,,,,,,91,91
Staten Island,50291032005.0,360850291032005,,,,,,,,,,,,,,0.0,,,,194,194
Staten Island,50228001000.0,360850228001000,,,,,,,,,,,,,,,,,-1.0,2,2
Staten Island,50291032006.0,360850291032006,,,,,,,,,,,,,,,,,,0,0
Bronx,20415001001.0,360050415001001,,,,,,,,,,,,,,,,,,438,438
Bronx,20407022000.0,360050407022000,160.0,160.0,,,,,,,,197.0,,,,,114.0,,,45,402
Bronx,20359001002.0,360050359001002,,,,,,,,,,,,,,,,,,0,0
Bronx,20359001003.0,360050359001003,,,,,,,,-1.0,,,,,,,,,,183,182
Bronx,20350002004.0,360050350002004,,,,,,,,,,,,,,,,,,0,0
Bronx,20348004006.0,360050348004006,,,,,,,,,,,,,,,,,,0,0
Bronx,20318001000.0,360050318001000,,,,,,,,,,,,,,,,,,0,0
Bronx,20350002005.0,360050350002005,,,,,,,,,,,,,,,,,,0,0
Staten Island,50151002005.0,360850151002005,,,,,0.0,,,,,,,,,,,,,24,24
Staten Island,50151002006.0,360850151002006,,,0.0,,,,-1.0,,,,,,2.0,,,,1.0,39,38
Staten Island,50147002007.0,360850147002007,,,,,1.0,,,,,,,,,0.0,,,,38,39
Staten Island,50033002005.0,360850033002005,,,,0.0,,,,,,,,,,,,,1.0,207,207
Staten Island,50097003017.0,360850097003017,,,,,,,,,,,,,,,,,,35,35
Bronx,20462016000.0,360050462016000,,,,,,,,,,,,,,,,,,815,815
Bronx,20274023001.0,360050274023001,,,,,,,,,,,,,,,,,,54,54
Bronx,20307011005.0,360050307011005,,,,,,,,,,,,,,,,,,9,9
Staten Island,50097003014.0,360850097003014,,,,,,,,,,,,,,,,,,22,22
Staten Island,50039001002.0,360850039001002,,,,,,,,,,,,,,,,,,0,0
Bronx,20458001000.0,360050458001000,,,,,,,,,,,,,,,,,,508,508
Bronx,20460001000.0,360050460001000,,,,,,,,,,,,,,,,,,0,0
Staten Island,50008001006.0,360850008001006,,,,,,,,,,,,,,,,,,27,27
Staten Island,50008001007.0,360850008001007,,,,,,,,,-1.0,2.0,,,,,,,,42,43
Staten Island,50008001009.0,360850008001009,,,,,,,,,-2.0,,,,,,4.0,,,16,14
Staten Island,50008001012.0,360850008001012,,,,,,,,,,,,,,,,,,24,24
Staten Island,50029001004.0,360850029001004,,,,,,,,,,,,,,,,,,35,35
Staten Island,50033002007.0,360850033002007,,,,,,-1.0,,3.0,,,,,,5.0,,,,16,18
Staten Island,50029003006.0,360850029003006,,,,,,,,,,,,,,,0.0,,,22,22
Staten Island,50033002008.0,360850033002008,,,,,,,,,,,,,,,,,,66,66
Staten Island,50029003007.0,360850029003007,,,,,2.0,,,,1.0,,,,,,,,,27,30
Bronx,20414004006.0,360050414004006,,,,,,,,,,,,,,,,,,0,0
Bronx,20414004005.0,360050414004005,,,,,,,,,,,,,,,,,,0,0
Bronx,20414004010.0,360050414004010,,,,,,,,,,,,,,,,,,49,49
Queens,40101001004.0,360810101001004,,,,,,,1.0,,,,,,0.0,,,2.0,1.0,43,44
Queens,40097001001.0,360810097001001,,,,,,,,,,,,,,,,,,59,59
Queens,40097001002.0,360810097001002,,,,,,,,,,,,,,,,,,51,51
Bronx,20414004011.0,360050414004011,,0.0,,,,,,,,1.0,,,,,,,,85,86
Staten Island,50006001011.0,360850006001011,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,143,143
Staten Island,50006002002.0,360850006002002,,,,,-1.0,,,,,,,,,,,,,101,100
Queens,40101001008.0,360810101001008,0.0,0.0,,,,,,,,,0.0,1.0,,,,,,53,54
Queens,40097002000.0,360810097002000,,,,1.0,1.0,,0.0,,,,,,,,5.0,,1.0,180,182
