boro,bct2010,centract10,comp2010ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,filed,approved,permitted,withdrawn,inactive,cenunits10,adjunits10,total,totaladj
Manhattan,1004900,36061004900.0,2.0,2.0,1.0,-3.0,-7.0,0.0,-6.0,33.0,-6.0,16.0,1.0,2.0,1.0,-8.0,32.0,3.0,-10.0,3169,3169,3202,3202
Queens,4006300,36081006300.0,14.0,22.0,41.0,3.0,1.0,8.0,3.0,-9.0,11.0,17.0,-3.0,34.0,3.0,43.0,55.0,48.0,4.0,2904,2944,3024,3064
Queens,4007100,36081007100.0,30.0,40.0,70.0,14.0,31.0,3.0,-1.0,8.0,-5.0,7.0,63.0,23.0,31.0,21.0,49.0,1.0,43.0,1954,1983,2197,2226
Queens,4007300,36081007300.0,90.0,93.0,11.0,15.0,20.0,20.0,-3.0,10.0,67.0,-6.0,-11.0,,14.0,12.0,145.0,27.0,15.0,2296,2329,2509,2542
Queens,4031700,36081031700.0,2.0,7.0,3.0,1.0,1.0,2.0,0.0,10.0,2.0,1.0,3.0,1.0,17.0,9.0,11.0,4.0,10.0,2784,2825,2810,2851
Queens,4033100,36081033100.0,,,,,,,,,,,,,,,,,,0,0,0,0
Manhattan,1019200,36061019200.0,41.0,41.0,12.0,,,,,2.0,7.0,179.0,,,,,0.0,-1.0,0.0,1330,1330,1571,1571
Brooklyn,3000100,36047000100.0,-1.0,-1.0,-1.0,0.0,23.0,1.0,12.0,84.0,15.0,-5.0,162.0,-4.0,-1.0,,106.0,170.0,90.0,2348,2348,2634,2634
Brooklyn,3002100,36047002100.0,10.0,20.0,140.0,116.0,104.0,300.0,30.0,148.0,23.0,200.0,3.0,165.0,70.0,3.0,876.0,38.0,21.0,1708,1708,2947,2947
Brooklyn,3047700,36047047700.0,70.0,147.0,53.0,1.0,40.0,14.0,176.0,13.0,35.0,27.0,49.0,20.0,65.0,7.0,38.0,40.0,14.0,1727,1727,2225,2225
Brooklyn,3048100,36047048100.0,6.0,25.0,16.0,22.0,16.0,14.0,-3.0,13.0,94.0,11.0,50.0,79.0,6.0,6.0,37.0,14.0,37.0,1398,1398,1716,1716
Brooklyn,3070202,36047070202.0,,,,,,,,,0.0,,,,,,,,,22,22,22,22
Brooklyn,3056500,36047056500.0,93.0,108.0,-1.0,49.0,12.0,11.0,-1.0,14.0,82.0,7.0,6.0,10.0,66.0,-1.0,102.0,805.0,59.0,1855,1855,2137,2137
Brooklyn,3000301,36047000301.0,3.0,3.0,-6.0,0.0,1.0,-14.0,-13.0,-1.0,-7.0,0.0,-2.0,-23.0,,0.0,-6.0,-13.0,-2.0,2180,2180,2118,2118
Brooklyn,3000700,36047000700.0,-1.0,-4.0,-8.0,-14.0,1.0,-2.0,-2.0,-3.0,-4.0,-1.0,262.0,-1.0,-1.0,,-6.0,0.0,-8.0,2128,2128,2355,2355
Bronx,2022401,36005022401.0,,,,,,,,,,,,,124.0,,,,-1.0,1146,1146,1146,1146
Bronx,2023000,36005023000.0,1.0,1.0,,2.0,,1.0,-4.0,,,,,,1.0,18.0,,,9.0,1071,1071,1071,1071
Bronx,2033400,36005033400.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,624,624,624,624
Brooklyn,3095800,36047095800.0,0.0,0.0,0.0,4.0,,27.0,4.0,,0.0,,3.0,1.0,13.0,0.0,-2.0,1.0,3.0,1189,1189,1228,1228
Brooklyn,3096000,36047096000.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,0.0,0,0,0,0
Brooklyn,3007600,36047007600.0,,,7.0,,26.0,1.0,1.0,2.0,2.0,,-1.0,,3.0,36.0,20.0,17.0,-4.0,1430,1430,1468,1468
Bronx,2006100,36005006100.0,,,,,,,,,,0.0,,,1.0,0.0,,,,2232,2232,2232,2232
Brooklyn,3034000,36047034000.0,,,,,,11.0,,,,,425.0,,,,0.0,,,649,649,1085,1085
Brooklyn,3005300,36047005300.0,0.0,4.0,1.0,-7.0,3.0,-2.0,24.0,10.0,21.0,18.0,87.0,-6.0,223.0,5.0,63.0,-2.0,6.0,988,988,1137,1137
Brooklyn,3056300,36047056300.0,,,7.0,8.0,50.0,206.0,12.0,222.0,137.0,957.0,22.0,439.0,770.0,29.0,2242.0,26.0,105.0,2251,2251,4311,4311
Queens,4109300,36081109300.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-4.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,11.0,0.0,4.0,1088,1088,1082,1082
Bronx,2005902,36005005902.0,,,,,,,,-3.0,0.0,-2.0,,208.0,,0.0,1.0,,,1100,1100,1303,1303
Manhattan,1023501,36061023501.0,21.0,21.0,0.0,13.0,2.0,123.0,,18.0,-5.0,2.0,39.0,-4.0,,26.0,16.0,0.0,2.0,2552,2552,2761,2761
Manhattan,1023900,36061023900.0,,,,,,,,,,,,,7.0,,-4.0,,2.0,1091,1091,1091,1091
Manhattan,1026700,36061026700.0,,,,,,,,,,,,,,,-24.0,-5.0,1.0,679,679,679,679
Manhattan,1019701,36061019701.0,,,,0.0,,,,430.0,,,205.0,,,,,,,319,319,954,954
Manhattan,1025700,36061025700.0,0.0,-3.0,75.0,6.0,5.0,-26.0,,1.0,0.0,2.0,5.0,12.0,2.0,0.0,174.0,5.0,-2.0,1800,1800,1880,1880
Manhattan,1016200,36061016200.0,,,,,,,,,202.0,0.0,,153.0,,,,0.0,,4204,4204,4559,4559
Manhattan,1017800,36061017800.0,0.0,0.0,-2.0,0.0,39.0,21.0,,-6.0,14.0,-3.0,13.0,-1.0,17.0,0.0,69.0,22.0,-2.0,1847,1847,1922,1922
Manhattan,1031100,36061031100.0,,,,,,,,,,,,,,,,,,2,2,2,2
Brooklyn,3005400,36047005400.0,0.0,0.0,0.0,1.0,,,,,2.0,,,,,,2.0,1.0,,1876,1876,1879,1879
Manhattan,1008602,36061008602.0,,,,,,,,,,,,,,,,,,0,0,0,0
Queens,4008700,36081008700.0,8.0,32.0,,0.0,,-1.0,-2.0,15.0,-1.0,,405.0,-2.0,170.0,22.0,677.0,0.0,448.0,1582,1591,2004,2013
Manhattan,1023802,36061023802.0,,,,,,,,,,0.0,,,,,,0.0,,509,509,509,509
Queens,4009900,36081009900.0,,,,,,,,,,,,,,,,,,0,0,0,0
Manhattan,1024000,36061024000.0,,,,,,,,,,,0.0,,,,,,,0,0,0,0
Brooklyn,3103400,36047103400.0,,,,,,,,,,,,,,,,,,1601,1601,1601,1601
Manhattan,1001501,36061001501.0,3.0,3.0,898.0,40.0,168.0,5.0,2.0,180.0,,8.0,5.0,130.0,27.0,-2.0,30.0,3.0,16.0,3089,3089,4528,4528
Manhattan,1001502,36061001502.0,0.0,0.0,60.0,416.0,14.0,-16.0,-11.0,-122.0,562.0,619.0,0.0,242.0,479.0,-1.0,89.0,169.0,89.0,3769,3769,5533,5533
Staten Island,5005900,36085005900.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,4.0,1194,1194,1213,1213
Staten Island,5014700,36085014700.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,,0.0,22.0,0.0,0.0,1524,1524,1525,1525
Queens,4097300,36081097300.0,-3.0,-3.0,-2.0,1.0,1.0,1.0,-3.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,3.0,760,760,758,758
Queens,4098100,36081098100.0,2.0,2.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,3.0,7.0,4.0,4.0,4.0,10.0,33.0,2.0,2.0,837,837,856,856
Queens,4089200,36081089200.0,-2.0,-1.0,7.0,0.0,-1.0,1.0,2.0,-2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,6.0,2731,2731,2742,2742
Brooklyn,3070201,36047070201.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,2591,2591,2584,2584
Brooklyn,3070600,36047070600.0,2.0,2.0,-2.0,1.0,-2.0,1.0,,-1.0,-1.0,1.0,10.0,,5.0,,3.0,1.0,5.0,1078,1078,1087,1087
Staten Island,5014605,36085014605.0,3.0,20.0,3.0,-2.0,3.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,1422,1422,1441,1441
Queens,4099703,36081099703.0,0.0,0.0,0.0,,0.0,,-2.0,-1.0,2.0,-2.0,1.0,,0.0,,22.0,1.0,1.0,2003,2003,2001,2001
Staten Island,5014604,36085014604.0,4.0,9.0,8.0,3.0,1.0,5.0,5.0,3.0,4.0,3.0,-1.0,2.0,0.0,,15.0,2.0,2.0,2628,2628,2665,2665
Staten Island,5015601,36085015601.0,7.0,11.0,8.0,5.0,2.0,5.0,3.0,9.0,11.0,10.0,14.0,8.0,0.0,-2.0,30.0,4.0,5.0,2504,2504,2586,2586
Staten Island,5027301,36085027301.0,,1.0,-1.0,0.0,6.0,73.0,25.0,,0.0,8.0,11.0,11.0,-1.0,,5.0,0.0,3.0,1559,1559,1692,1692
Staten Island,5027302,36085027302.0,0.0,0.0,,-1.0,-1.0,-1.0,0.0,5.0,22.0,-1.0,2.0,3.0,0.0,-1.0,1.0,1.0,-2.0,1310,1310,1338,1338
Manhattan,1019800,36061019800.0,-10.0,-10.0,0.0,-19.0,,,-3.0,,52.0,1.0,,,216.0,,1.0,686.0,22.0,1185,1185,1206,1206
Manhattan,1020000,36061020000.0,-5.0,-5.0,11.0,10.0,3.0,0.0,23.0,34.0,-11.0,23.0,16.0,140.0,-1.0,-4.0,5.0,-6.0,-16.0,1537,1537,1781,1781
Queens,4088901,36081088901.0,60.0,61.0,19.0,17.0,,18.0,65.0,2.0,45.0,34.0,28.0,1.0,16.0,93.0,84.0,35.0,196.0,4485,4485,4774,4774
Queens,4028800,36081028800.0,8.0,6.0,4.0,4.0,4.0,0.0,4.0,6.0,9.0,4.0,11.0,7.0,3.0,4.0,13.0,1.0,3.0,1413,1413,1474,1474
Queens,4039800,36081039800.0,,,,0.0,,,1.0,,2.0,,1.0,1.0,0.0,1.0,,,0.0,496,496,501,501
Queens,4052800,36081052800.0,2.0,2.0,,,,2.0,2.0,,2.0,,0.0,4.0,,,0.0,,3.0,479,479,491,491
Queens,4079000,36081079000.0,6.0,6.0,2.0,-2.0,3.0,-1.0,,5.0,-1.0,10.0,2.0,3.0,2.0,3.0,6.0,6.0,13.0,852,852,879,879
Queens,4018401,36081018401.0,6.0,6.0,,-2.0,,,2.0,,1.0,2.0,2.0,,,,5.0,,0.0,672,672,683,683
Queens,4078800,36081078800.0,1.0,1.0,0.0,-2.0,,2.0,3.0,0.0,,1.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,564,564,571,571
Staten Island,5013302,36085013302.0,1.0,1.0,4.0,2.0,2.0,1.0,-1.0,1.0,-1.0,-4.0,,-9.0,4.0,1.0,14.0,2.0,6.0,1100,1100,1096,1096
Staten Island,5014100,36085014100.0,,,,4.0,0.0,,1.0,,2.0,,6.0,-1.0,0.0,7.0,2.0,0.0,2.0,976,976,988,988
Brooklyn,3012000,36047012000.0,-1.0,-1.0,,0.0,-1.0,0.0,0.0,,-1.0,-1.0,-2.0,,,0.0,4.0,,102.0,380,380,374,374
Brooklyn,3002000,36047002000.0,,,0.0,,0.0,,0.0,,,,,,2.0,0.0,0.0,4.0,2.0,480,480,480,480
Queens,4137700,36081137700.0,19.0,18.0,16.0,7.0,9.0,5.0,15.0,8.0,3.0,8.0,8.0,12.0,2.0,2.0,25.0,4.0,6.0,2423,2423,2533,2533
Queens,4138502,36081138502.0,,,,,,,,,,,,0.0,,,0.0,,,0,0,0,0
Brooklyn,3002200,36047002200.0,6.0,6.0,5.0,,22.0,-4.0,,8.0,,14.0,,-1.0,18.0,77.0,31.0,0.0,31.0,1630,1630,1680,1680
Brooklyn,3007200,36047007200.0,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,613,613,614,614
Brooklyn,3007000,36047007000.0,1.0,1.0,,,1.0,1.0,,,,0.0,0.0,,,,0.0,,1.0,1142,1142,1145,1145
Brooklyn,3012200,36047012200.0,4.0,4.0,8.0,3.0,,1.0,1.0,3.0,,8.0,-2.0,0.0,1.0,5.0,88.0,5.0,1.0,1630,1630,1656,1656
Brooklyn,3012600,36047012600.0,,,,,0.0,,,,6.0,,,,1.0,-1.0,0.0,,3.0,995,995,1001,1001
Brooklyn,3013400,36047013400.0,-2.0,-2.0,0.0,,3.0,2.0,,1.0,-1.0,,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1778,1778,1782,1782
Brooklyn,3016000,36047016000.0,8.0,8.0,0.0,-1.0,,0.0,,,1.0,1.0,,0.0,0.0,5.0,,-2.0,-1.0,1995,1995,2004,2004
Bronx,2025500,36005025500.0,,,,-2.0,8.0,-33.0,-14.0,,66.0,,,-2.0,-8.0,12.0,68.0,,1.0,2194,2194,2217,2217
Staten Island,5007500,36085007500.0,2.0,2.0,0.0,-2.0,,-1.0,-296.0,5.0,-1.0,1.0,3.0,3.0,12.0,3.0,5.0,0.0,4.0,1302,1302,1016,1016
Staten Island,5007700,36085007700.0,-1.0,2.0,,,,0.0,3.0,8.0,2.0,5.0,-1.0,10.0,2.0,-1.0,6.0,8.0,4.0,568,568,594,594
Brooklyn,3099800,36047099800.0,,,,,1.0,,,0.0,,,,,1.0,,2.0,0.0,1.0,1356,1356,1357,1357
Brooklyn,3102800,36047102800.0,,,,,2.0,-1.0,1.0,,,,,6.0,,1.0,0.0,13.0,3.0,525,525,533,533
Bronx,2024900,36005024900.0,,,,0.0,,,,,,,,,,,,,,0,0,0,0
Bronx,2025100,36005025100.0,74.0,74.0,6.0,,-5.0,,,3.0,,-2.0,3.0,24.0,10.0,33.0,31.0,,3.0,2141,2141,2244,2244
Queens,4088400,36081088400.0,3.0,6.0,7.0,-2.0,95.0,6.0,6.0,0.0,2.0,-1.0,7.0,-13.0,16.0,2.0,8.0,9.0,1.0,3020,3020,3130,3130
Manhattan,1005600,36061005600.0,0.0,0.0,0.0,,50.0,325.0,0.0,,83.0,,0.0,,,,0.0,346.0,-2.0,2239,2239,2697,2697
Manhattan,1005800,36061005800.0,0.0,7.0,7.0,0.0,0.0,0.0,127.0,289.0,53.0,0.0,0.0,0.0,-2.0,1.0,43.0,-1.0,66.0,2356,2356,2832,2832
Queens,4121100,36081121100.0,,,,,,,,,,,,,,,,,,0,0,0,0
Queens,4121500,36081121500.0,6.0,7.0,1.0,4.0,3.0,4.0,8.0,2.0,4.0,3.0,8.0,9.0,4.0,2.0,9.0,-5.0,5.0,1369,1369,1421,1421
Queens,4003300,36081003300.0,,,83.0,-7.0,220.0,86.0,429.0,340.0,221.0,327.0,129.0,0.0,1.0,0.0,1252.0,1861.0,1437.0,1102,1125,2930,2953
Queens,4004300,36081004300.0,,,0.0,-1.0,17.0,-2.0,,-3.0,,0.0,,,0.0,,0.0,0.0,0.0,1054,1056,1065,1067
Queens,4008500,36081008500.0,-6.0,-6.0,-1.0,0.0,1.0,-4.0,-2.0,-2.0,1.0,-8.0,-1.0,,5.0,1.0,0.0,-3.0,3.0,448,462,426,440
Queens,4022002,36081022002.0,59.0,79.0,22.0,8.0,48.0,-1.0,,1.0,16.0,0.0,0.0,23.0,-1.0,,2.0,20.0,15.0,2652,2652,2828,2828
Queens,4077903,36081077903.0,0.0,0.0,1.0,0.0,,,0.0,-1.0,-1.0,,1.0,0.0,0.0,,0.0,-1.0,0.0,1189,1189,1189,1189
Queens,4038302,36081038302.0,,,,,,0.0,0.0,,0.0,,,,,,,1.0,0.0,1,1,1,1
Queens,4077905,36081077905.0,,,,,,,,,,,,,41.0,,,,52.0,1206,1206,1206,1206
Staten Island,5021300,36085021300.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,,3.0,,5.0,1691,1691,1719,1719
Queens,4053800,36081053800.0,,,,,,1.0,,,,,,,1.0,,,,0.0,491,491,492,492
Queens,4058200,36081058200.0,,,2.0,2.0,,0.0,1.0,1.0,2.0,6.0,,0.0,1.0,4.0,8.0,-1.0,6.0,1411,1411,1425,1425
Staten Island,5000600,36085000600.0,5.0,5.0,0.0,-3.0,3.0,3.0,,3.0,0.0,-2.0,5.0,-2.0,37.0,0.0,74.0,9.0,12.0,1336,1336,1348,1348
Staten Island,5002100,36085002100.0,7.0,7.0,21.0,93.0,-8.0,0.0,1.0,572.0,65.0,-3.0,13.0,12.0,382.0,17.0,9.0,212.0,587.0,1544,1544,2317,2317
Staten Island,5015400,36085015400.0,,,,,,,,,,,,,,,,,,0,0,0,0
Staten Island,5015603,36085015603.0,20.0,20.0,3.0,-1.0,7.0,9.0,0.0,-2.0,6.0,5.0,3.0,3.0,72.0,-1.0,12.0,6.0,189.0,1727,1727,1780,1780
Queens,4118900,36081118900.0,1.0,1.0,2.0,4.0,6.0,-2.0,-1.0,1.0,-4.0,2.0,7.0,5.0,4.0,,5.0,5.0,1.0,768,768,789,789
Queens,4119900,36081119900.0,,,,0.0,0.0,1.0,,0.0,0.0,-1.0,,,,,2.0,0.0,0.0,500,500,500,500
Queens,4056600,36081056600.0,,,,,4.0,,1.0,0.0,0.0,,,1.0,1.0,,1.0,1.0,0.0,455,455,461,461
Queens,4056400,36081056400.0,0.0,0.0,2.0,0.0,2.0,,1.0,-2.0,,,0.0,2.0,,,5.0,1.0,4.0,574,574,579,579
Queens,4056800,36081056800.0,0.0,0.0,0.0,7.0,0.0,,,-2.0,-4.0,-3.0,0.0,0.0,3.0,2.0,3.0,,4.0,1496,1496,1494,1494
Queens,4049302,36081049302.0,12.0,14.0,7.0,-2.0,0.0,,2.0,4.0,0.0,0.0,-2.0,,-1.0,,0.0,2.0,5.0,990,990,1011,1011
Queens,4049700,36081049700.0,2.0,2.0,9.0,0.0,-2.0,5.0,9.0,6.0,14.0,3.0,2.0,1.0,1.0,,0.0,5.0,1.0,1033,1033,1082,1082
Manhattan,1006500,36061006500.0,,-1.0,2.0,1.0,-9.0,-5.0,-44.0,4.0,8.0,-2.0,1.0,-1.0,-2.0,-2.0,-19.0,11.0,-27.0,3708,3708,3663,3663
Manhattan,1006700,36061006700.0,0.0,0.0,-1.0,-3.0,-4.0,0.0,-3.0,-1.0,-3.0,1.0,0.0,-1.0,-8.0,-4.0,-27.0,-11.0,17.0,3854,3854,3839,3839
Manhattan,1007300,36061007300.0,-2.0,-2.0,-13.0,-14.0,-8.0,-7.0,-2.0,-13.0,5.0,-4.0,-7.0,8.0,24.0,-3.0,-40.0,-4.0,-28.0,4563,4563,4506,4506
Queens,4038100,36081038100.0,12.0,24.0,4.0,-1.0,8.0,40.0,5.0,3.0,-7.0,-2.0,1.0,9.0,3.0,3.0,35.0,11.0,7.0,1886,1952,1958,2024
Queens,4039900,36081039900.0,0.0,10.0,17.0,19.0,9.0,-1.0,36.0,-5.0,17.0,24.0,2.0,0.0,28.0,111.0,14.0,11.0,37.0,1131,1166,1249,1284
Queens,4040100,36081040100.0,32.0,38.0,50.0,17.0,2.0,,-6.0,-2.0,11.0,1.0,4.0,-2.0,1.0,-1.0,176.0,18.0,6.0,1935,2047,2042,2154
Brooklyn,3036501,36047036501.0,34.0,52.0,,,-3.0,0.0,,4.0,9.0,22.0,,18.0,1.0,12.0,11.0,9.0,-2.0,1202,1202,1286,1286
Brooklyn,3036502,36047036502.0,12.0,12.0,122.0,-1.0,63.0,,,0.0,-3.0,15.0,3.0,74.0,23.0,75.0,208.0,-8.0,10.0,505,505,790,790
Brooklyn,3005900,36047005900.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,,22.0,,,2.0,9.0,12.0,18.0,12.0,20.0,687,687,712,712
Brooklyn,3006300,36047006300.0,0.0,0.0,-1.0,2.0,0.0,-2.0,1.0,-4.0,0.0,-1.0,17.0,-1.0,4.0,,0.0,-1.0,3.0,980,980,991,991
Bronx,2005300,36005005300.0,,,,,,,,,,,,,,,,,,1909,1909,1909,1909
Bronx,2024700,36005024700.0,,,106.0,,,,,,,0.0,,,,,,,,651,651,757,757
Manhattan,1003400,36061003400.0,11.0,11.0,-2.0,16.0,-1.0,57.0,-3.0,11.0,185.0,54.0,113.0,0.0,-5.0,0.0,24.0,0.0,1.0,4195,4195,4636,4636
Bronx,2016100,36005016100.0,0.0,0.0,,129.0,,,,41.0,186.0,153.0,121.0,,130.0,35.0,,0.0,0.0,1772,1772,2402,2402
Bronx,2016300,36005016300.0,,,,,,,,,,,,,,,,,,0,0,0,0
Staten Island,5020100,36085020100.0,1.0,1.0,11.0,-1.0,0.0,,0.0,-2.0,3.0,0.0,-1.0,0.0,1.0,1.0,4.0,1.0,1.0,1291,1291,1302,1302
Staten Island,5024700,36085024700.0,0.0,0.0,2.0,,2.0,1.0,2.0,2.0,1.0,-2.0,4.0,0.0,0.0,,2.0,0.0,0.0,989,989,1001,1001
Manhattan,1002800,36061002800.0,38.0,38.0,58.0,3.0,,1.0,,40.0,-12.0,,-5.0,-2.0,43.0,0.0,79.0,1.0,4.0,3434,3434,3555,3555
Brooklyn,3035602,36047035602.0,,,,,,,,,,,0.0,115.0,,,,,,2906,2906,3021,3021
Brooklyn,3036400,36047036400.0,-1.0,-1.0,21.0,-5.0,2.0,0.0,-1.0,-3.0,21.0,17.0,24.0,19.0,27.0,30.0,86.0,20.0,20.0,1089,1089,1183,1183
Queens,4071304,36081071304.0,,,,,,38.0,0.0,1.0,,,,0.0,3.0,,26.0,,-5.0,3209,3209,3248,3248
Queens,4071701,36081071701.0,3.0,3.0,0.0,67.0,-3.0,-1.0,-16.0,18.0,,58.0,0.0,-1.0,3.0,261.0,57.0,-5.0,,2582,2582,2707,2707
Manhattan,1006200,36061006200.0,,,,,,0.0,,,,,,,,,,0.0,0.0,1390,1390,1390,1390
Queens,4029700,36081029700.0,-1.0,-1.0,10.0,3.0,7.0,8.0,4.0,,15.0,-3.0,0.0,8.0,1.0,-2.0,59.0,4.0,0.0,757,770,808,821
Queens,4030902,36081030902.0,3.0,3.0,7.0,4.0,4.0,1.0,5.0,2.0,5.0,-1.0,2.0,1.0,4.0,1.0,11.0,2.0,16.0,2804,2835,2837,2868
Manhattan,1005000,36061005000.0,-5.0,-5.0,,1.0,14.0,,,-7.0,1.0,,1.0,-1.0,,0.0,-3.0,-7.0,2.0,3558,3558,3562,3562
Queens,4130100,36081130100.0,,,,-1.0,1.0,1.0,,1.0,-1.0,,1.0,,0.0,1.0,2.0,,1.0,1607,1607,1609,1609
Bronx,2016700,36005016700.0,,,279.0,,104.0,,,,,,9.0,,0.0,,,,,711,711,1103,1103
Bronx,2017100,36005017100.0,,,,,,,,,,,,,,,,,,0,0,0,0
Bronx,2017702,36005017702.0,-1.0,1.0,-2.0,2.0,8.0,1.0,0.0,3.0,,-2.0,2.0,8.0,20.0,19.0,53.0,22.0,2.0,1760,1760,1779,1779
Bronx,2012701,36005012701.0,,,0.0,4.0,0.0,,,-33.0,,4.0,9.0,,1.0,,,,,819,819,803,803
Queens,4069000,36081069000.0,5.0,8.0,20.0,3.0,9.0,1.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,1085,1085,1140,1140
Queens,4069400,36081069400.0,2.0,2.0,,4.0,-2.0,4.0,2.0,4.0,2.0,3.0,1.0,8.0,6.0,3.0,21.0,8.0,5.0,1096,1096,1124,1124
Queens,4021600,36081021600.0,0.0,2.0,2.0,-1.0,,0.0,0.0,124.0,,-2.0,-2.0,-2.0,41.0,2.0,32.0,19.0,35.0,1947,1947,2066,2066
Queens,4022001,36081022001.0,11.0,11.0,27.0,-2.0,,4.0,1.0,0.0,,0.0,63.0,,,,51.0,9.0,2.0,2857,2857,2961,2961
Queens,4020500,36081020500.0,,,-1.0,-5.0,-2.0,,-1.0,,,0.0,,,0.0,-2.0,,0.0,-8.0,413,421,404,412
Queens,4019900,36081019900.0,-2.0,-2.0,-5.0,-2.0,-3.0,,-1.0,-2.0,-1.0,-2.0,,-3.0,,,0.0,0.0,,243,251,222,230
Queens,4021900,36081021900.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,4,4,4,4
Bronx,2011900,36005011900.0,,,,,,,,0.0,,1.0,,0.0,,243.0,63.0,,,2027,2027,2028,2028
Bronx,2012102,36005012102.0,,,,,,,,,1.0,,,,,,62.0,,,520,520,521,521
Queens,4014100,36081014100.0,0.0,0.0,,,,,-2.0,-1.0,,,0.0,,,0.0,1.0,,0.0,784,790,781,787
Queens,4029900,36081029900.0,,,,0.0,,,,,,,,,0.0,,,,0.0,0,1,0,1
Queens,4079300,36081079300.0,,,,,,,,,,,,,,,,,,1,1,1,1
Manhattan,1006000,36061006000.0,,,,,,,,,,,,,,,0.0,,,2479,2479,2479,2479
Manhattan,1006400,36061006400.0,0.0,6.0,98.0,0.0,-13.0,0.0,-11.0,45.0,-4.0,209.0,66.0,0.0,108.0,52.0,69.0,59.0,0.0,5246,5246,5636,5636
Brooklyn,3057500,36047057500.0,65.0,65.0,56.0,15.0,6.0,73.0,23.0,0.0,5.0,271.0,42.0,101.0,84.0,9.0,47.0,9.0,5.0,2175,2175,2832,2832
Brooklyn,3057900,36047057900.0,8.0,8.0,0.0,0.0,22.0,0.0,,43.0,25.0,14.0,7.0,6.0,0.0,0.0,22.0,4.0,14.0,532,532,657,657
Queens,4000700,36081000700.0,83.0,98.0,84.0,58.0,229.0,57.0,20.0,159.0,82.0,262.0,236.0,105.0,56.0,9.0,273.0,38.0,275.0,2933,3007,4308,4382
Bronx,2000200,36005000200.0,21.0,21.0,0.0,2.0,,,0.0,0.0,-2.0,,6.0,0.0,4.0,-1.0,10.0,0.0,12.0,1449,1449,1476,1476
Bronx,2000400,36005000400.0,110.0,119.0,10.0,1.0,-1.0,-1.0,46.0,59.0,35.0,,1.0,,2.0,8.0,11.0,0.0,0.0,1903,1903,2163,2163
Bronx,2043500,36005043500.0,,,,0.0,51.0,,230.0,80.0,,123.0,0.0,,,,,,,12,12,496,496
Queens,4003800,36081003800.0,1.0,1.0,5.0,-1.0,,,,,1.0,,-5.0,-2.0,14.0,8.0,9.0,,5.0,769,769,768,768
Queens,4004001,36081004001.0,,,0.0,,,-1.0,,4.0,0.0,4.0,0.0,,,1.0,13.0,5.0,-1.0,724,724,731,731
Bronx,2037800,36005037800.0,,,18.0,3.0,6.0,10.0,,187.0,,,,,7.0,,20.0,-1.0,4.0,1105,1105,1329,1329
Brooklyn,3020600,36047020600.0,,,,,,,,,,,,,,,0.0,-1.0,1.0,951,951,951,951
Queens,4001400,36081001400.0,-2.0,-1.0,,2.0,3.0,1.0,2.0,,,,,,,1.0,0.0,0.0,2.0,1210,1210,1216,1216
Staten Island,5029102,36085029102.0,-1.0,-1.0,5.0,12.0,5.0,19.0,2.0,10.0,5.0,9.0,6.0,7.0,8.0,4.0,10.0,4.0,6.0,1012,1012,1091,1091
Staten Island,5032300,36085032300.0,-3.0,-3.0,,-1.0,,,,,,-1.0,3.0,-2.0,0.0,,2.0,-1.0,0.0,472,472,468,468
Queens,4002200,36081002200.0,0.0,0.0,,,,1.0,,,1.0,,,,3.0,0.0,2.0,,1.0,755,755,757,757
Queens,4064101,36081064101.0,,,,,,,,,,,,,,,1.0,,-1.0,983,983,983,983
Brooklyn,3044700,36047044700.0,,,,0.0,,2.0,1.0,0.0,-3.0,5.0,,9.0,36.0,,87.0,169.0,1.0,800,800,814,814
Brooklyn,3045300,36047045300.0,,0.0,,,-7.0,-6.0,-1.0,-2.0,27.0,0.0,,,13.0,,12.0,-7.0,-6.0,626,626,637,637
